Muestra,Temp,Hum,Pres,Den,Vol,DP,DP1,DP2,DP3,Vel1,Vel2,Vel3,Vel4,Tiempo,PWM,Paro,Hum2
0,23.271,29.931,102225.25,1.198,2.57388,-0.125,-0.048,-0.037,0.125,0.0,0.457,0.283,0.248,621.0,50.0,1.0,29.753
1,23.271,29.946,102218.86,1.1979,2.574,0.0,-0.033,-0.029,0.125,0.02,0.457,0.236,0.222,675.0,50.0,1.0,29.787
2,23.249,29.915,102219.25,1.198,2.57413,0.125,0.014,0.001,0.125,0.457,0.457,0.154,0.049,730.0,50.0,1.0,29.743
3,23.249,29.938,102219.25,1.198,2.57438,0.375,0.122,0.076,0.125,0.792,0.457,0.452,0.357,784.0,50.0,1.0,29.743
4,23.249,29.931,102220.984,1.1981,2.57438,0.375,0.198,0.136,0.125,0.791,0.457,0.575,0.477,838.0,50.0,1.0,29.788
5,23.292,29.931,102222.28,1.1979,2.57413,0.125,0.176,0.134,0.125,0.457,0.457,0.543,0.473,892.0,50.0,1.0,29.8
6,23.281,29.915,102215.05,1.1979,2.57388,-0.125,0.086,0.082,0.125,0.0,0.457,0.379,0.37,947.0,50.0,1.0,29.777
7,23.26,29.923,102215.05,1.1979,2.57413,0.125,0.098,0.091,0.125,0.457,0.457,0.404,0.389,1001.0,50.0,1.0,29.777
8,23.26,29.931,102219.95,1.198,2.57388,-0.125,0.031,0.048,0.125,0.0,0.457,0.228,0.282,1055.0,50.0,1.0,29.723
9,23.26,29.915,102217.69,1.198,2.57388,-0.125,-0.016,0.013,0.125,0.0,0.457,0.162,0.148,1110.0,50.0,1.0,29.756
10,23.281,29.915,102219.484,1.1979,2.5735,-0.5,-0.161,-0.089,0.125,0.0,0.457,0.518,0.386,1164.0,50.0,1.0,29.723
11,23.281,29.931,102223.95,1.198,2.57388,-0.125,-0.15,-0.096,0.125,0.0,0.457,0.5,0.401,1218.0,50.0,1.0,29.745
12,23.281,29.938,102223.95,1.198,2.574,0.0,-0.105,-0.077,0.125,0.02,0.457,0.419,0.359,1272.0,50.0,1.0,29.745
13,23.26,29.908,102220.336,1.198,2.57363,-0.375,-0.186,-0.137,0.125,0.0,0.457,0.557,0.478,1328.0,50.0,1.0,29.745
14,23.281,29.915,102219.42,1.1979,2.57363,-0.375,-0.243,-0.184,0.125,0.0,0.457,0.636,0.555,1382.0,50.0,1.0,29.768
15,23.271,29.908,102218.984,1.198,2.57338,-0.625,-0.357,-0.272,0.125,0.0,0.457,0.772,0.674,1436.0,50.0,1.0,29.724
16,23.26,29.923,102219.42,1.198,2.57375,-0.25,-0.325,-0.268,0.125,0.0,0.457,0.737,0.669,1490.0,50.0,1.0,29.768
17,23.26,29.915,102219.42,1.198,2.57388,-0.125,-0.265,-0.239,0.125,0.0,0.457,0.665,0.632,1545.0,50.0,1.0,29.768
18,23.26,29.908,102220.78,1.198,2.57338,-0.625,-0.373,-0.316,0.125,0.0,0.457,0.789,0.727,1599.0,50.0,1.0,29.757
19,23.281,29.915,102221.22,1.1979,2.57375,-0.25,-0.336,-0.303,0.125,0.0,0.457,0.749,0.711,1653.0,50.0,1.0,29.724
20,23.271,29.931,102219.42,1.198,2.5735,-0.5,-0.385,-0.342,0.125,0.0,0.457,0.802,0.756,1708.0,50.0,1.0,29.757
21,23.281,29.908,102219.42,1.1979,2.57313,-0.875,-0.532,-0.449,0.125,0.0,0.457,0.942,0.866,1762.0,50.0,1.0,29.757
22,23.271,29.915,102220.78,1.198,2.57363,-0.375,-0.485,-0.434,0.125,0.0,0.457,0.9,0.851,1817.0,50.0,1.0,29.745
23,23.292,29.931,102224.34,1.1979,2.57388,-0.125,-0.377,-0.372,0.125,0.0,0.457,0.793,0.788,1871.0,50.0,1.0,29.757
24,23.281,29.923,102218.016,1.1979,2.574,0.0,-0.264,-0.298,0.125,0.02,0.457,0.664,0.705,1926.0,50.0,1.0,29.724
25,23.26,29.908,102222.516,1.198,2.57325,-0.75,-0.41,-0.388,0.125,0.0,0.457,0.827,0.805,1980.0,50.0,1.0,29.747
26,23.271,29.915,102222.516,1.198,2.57425,0.25,-0.212,-0.26,0.125,0.646,0.457,0.594,0.659,2034.0,50.0,1.0,29.747
27,23.271,29.908,102220.72,1.198,2.574,0.0,-0.148,-0.208,0.0,0.02,0.02,0.497,0.59,2088.0,50.0,1.0,29.746
28,23.281,29.908,102216.66,1.1979,2.5735,-0.212,-0.167,-0.209,0.0,0.0,0.02,0.529,0.591,2143.0,50.0,1.0,29.746
29,23.271,29.915,102219.375,1.198,2.57413,0.412,0.007,-0.085,0.0,0.83,0.02,0.105,0.376,2197.0,50.0,1.0,29.724
30,23.26,29.908,102219.375,1.198,2.57363,-0.088,-0.022,-0.085,0.0,0.0,0.02,0.19,0.378,2251.0,50.0,1.0,29.724
31,23.281,29.908,102221.164,1.1979,2.574,0.287,0.071,-0.011,0.25,0.693,0.646,0.344,0.134,2306.0,50.0,1.0,29.747
32,23.292,29.923,102219.34,1.1979,2.57388,0.163,0.099,0.024,0.163,0.521,0.521,0.406,0.2,2360.0,50.0,1.0,29.747
33,23.271,29.908,102223.875,1.198,2.5735,-0.212,0.005,-0.023,0.163,0.0,0.521,0.093,0.198,2414.0,50.0,1.0,29.735
34,23.271,29.923,102221.61,1.198,2.57375,0.037,0.015,-0.011,0.163,0.25,0.521,0.158,0.137,2468.0,50.0,1.0,29.77
35,23.292,29.915,102221.61,1.1979,2.57388,0.163,0.059,0.024,0.163,0.521,0.521,0.314,0.198,2523.0,50.0,1.0,29.77
36,23.249,29.9,102220.25,1.1981,2.57375,0.037,0.053,0.026,0.163,0.25,0.521,0.296,0.21,2577.0,50.0,1.0,29.702
37,23.26,29.908,102222.516,1.198,2.574,0.287,0.123,0.079,0.163,0.693,0.521,0.453,0.362,2631.0,50.0,1.0,29.714
38,23.292,29.915,102222.96,1.1979,2.57388,0.163,0.135,0.095,0.163,0.521,0.521,0.475,0.399,2686.0,50.0,1.0,29.735
39,23.26,29.915,102224.31,1.1981,2.5735,-0.212,0.031,0.034,0.163,0.0,0.521,0.226,0.237,2741.0,50.0,1.0,29.702
40,23.26,29.915,102224.31,1.1981,2.5735,-0.212,-0.042,-0.015,0.163,0.0,0.521,0.266,0.161,2795.0,50.0,1.0,29.702
41,23.292,29.908,102223.875,1.1979,2.57388,0.163,0.019,0.02,0.163,0.521,0.521,0.179,0.183,2849.0,50.0,1.0,29.791
42,23.249,29.908,102218.91,1.198,2.57325,-0.463,-0.125,-0.076,0.163,0.0,0.521,0.457,0.357,2904.0,50.0,1.0,29.68
43,23.271,29.908,102222.96,1.198,2.5735,-0.212,-0.151,-0.104,0.163,0.0,0.521,0.503,0.416,2958.0,50.0,1.0,29.77
44,23.281,29.908,102222.96,1.198,2.57375,0.037,-0.095,-0.075,0.163,0.25,0.521,0.398,0.355,3012.0,50.0,1.0,29.77
45,23.271,29.915,102218.91,1.198,2.57363,-0.088,-0.093,-0.078,0.163,0.0,0.521,0.393,0.361,3066.0,50.0,1.0,29.691
46,23.271,29.908,102222.05,1.198,2.57375,0.037,-0.054,-0.055,0.163,0.25,0.521,0.299,0.302,3121.0,50.0,1.0,29.702
47,23.271,29.938,102218.91,1.1979,2.57375,0.037,-0.026,-0.036,0.163,0.25,0.521,0.21,0.246,3175.0,50.0,1.0,29.68
48,23.271,29.915,102220.695,1.198,2.57363,-0.088,-0.045,-0.047,0.163,0.0,0.521,0.273,0.279,3229.0,50.0,1.0,29.714
49,23.271,29.908,102220.695,1.198,2.57363,-0.088,-0.058,-0.055,0.163,0.0,0.521,0.31,0.302,3283.0,50.0,1.0,29.714
50,23.26,29.908,102221.61,1.198,2.57375,0.037,-0.029,-0.036,0.163,0.25,0.521,0.22,0.246,3338.0,50.0,1.0,29.758
51,23.281,29.908,102220.695,1.1979,2.57375,0.037,-0.009,-0.022,0.037,0.25,0.25,0.123,0.19,3393.0,50.0,1.0,29.702
52,23.281,29.915,102223.43,1.198,2.57313,-0.588,-0.183,-0.135,0.037,0.0,0.25,0.552,0.474,3447.0,50.0,1.0,29.735
53,23.281,29.915,102223.43,1.198,2.57338,-0.337,-0.229,-0.175,0.037,0.0,0.25,0.618,0.541,3502.0,50.0,1.0,29.735
54,23.26,29.908,102222.516,1.198,2.57375,0.037,-0.149,-0.133,0.037,0.25,0.25,0.499,0.471,3556.0,50.0,1.0,29.702
55,23.26,29.892,102217.99,1.198,2.5735,-0.212,-0.168,-0.149,0.037,0.0,0.25,0.53,0.498,3610.0,50.0,1.0,29.77
56,23.281,29.923,102221.61,1.1979,2.57425,0.538,0.044,-0.011,0.037,0.947,0.25,0.27,0.138,3664.0,50.0,1.0,29.747
57,23.292,29.915,102216.19,1.1978,2.5735,-0.212,-0.033,-0.052,0.037,0.0,0.25,0.236,0.294,3719.0,50.0,1.0,29.714
58,23.281,29.908,102216.19,1.1979,2.574,0.287,0.063,0.016,0.037,0.693,0.25,0.324,0.164,3773.0,50.0,1.0,29.714
59,23.271,29.877,102217.55,1.1979,2.57375,0.037,0.055,0.02,0.037,0.25,0.25,0.304,0.185,3827.0,50.0,1.0,29.758
60,23.292,29.908,102217.99,1.1978,2.57363,-0.088,0.012,-0.001,0.037,0.0,0.25,0.144,0.044,3881.0,50.0,1.0,29.714
61,23.292,29.908,102222.05,1.1979,2.57375,0.037,0.02,0.007,0.037,0.25,0.25,0.182,0.104,3936.0,50.0,1.0,29.702
62,23.292,29.908,102218.45,1.1979,2.57413,0.412,0.138,0.088,0.037,0.83,0.25,0.479,0.383,3990.0,50.0,1.0,29.725
63,23.281,29.908,102218.45,1.1979,2.57425,0.538,0.258,0.178,0.037,0.947,0.25,0.656,0.545,4044.0,50.0,1.0,29.725
64,23.292,29.908,102216.64,1.1978,2.57438,0.663,0.379,0.275,0.037,1.052,0.25,0.796,0.677,4099.0,50.0,1.0,29.714
65,23.26,29.908,102221.55,1.198,2.57375,0.037,0.277,0.227,0.037,0.25,0.25,0.68,0.616,4154.0,50.0,1.0,29.725
66,23.281,29.9,102217.99,1.1979,2.57363,-0.088,0.167,0.164,0.037,0.0,0.25,0.529,0.524,4208.0,50.0,1.0,29.747
67,23.292,29.908,102217.99,1.1978,2.57375,0.037,0.128,0.139,0.037,0.25,0.25,0.463,0.482,4262.0,50.0,1.0,29.747
68,23.281,29.915,102217.484,1.1979,2.57363,-0.088,0.064,0.094,0.037,0.0,0.25,0.326,0.395,4317.0,50.0,1.0,29.702
69,23.281,29.923,102218.84,1.1979,2.574,0.287,0.131,0.132,0.037,0.693,0.25,0.467,0.47,4371.0,50.0,1.0,29.747
70,23.26,29.9,102220.695,1.198,2.574,0.287,0.178,0.163,0.287,0.693,0.693,0.545,0.522,4425.0,50.0,1.0,29.714
71,23.281,29.908,102218.4,1.1979,2.57388,0.163,0.173,0.163,0.163,0.521,0.521,0.538,0.522,4480.0,50.0,1.0,29.735
72,23.281,29.908,102218.4,1.1979,2.57338,-0.337,0.02,0.063,0.163,0.0,0.521,0.183,0.325,4534.0,50.0,1.0,29.735
73,23.281,29.908,102217.99,1.1979,2.57413,0.412,0.138,0.133,0.287,0.83,0.693,0.48,0.471,4588.0,50.0,1.0,29.714
74,23.271,29.908,102219.75,1.198,2.574,0.287,0.183,0.164,0.287,0.693,0.693,0.552,0.523,4642.0,50.0,1.0,29.691
75,23.26,29.908,102221.11,1.198,2.57388,0.163,0.177,0.164,0.287,0.521,0.693,0.543,0.523,4698.0,50.0,1.0,29.725
76,23.271,29.915,102221.11,1.198,2.57438,0.663,0.322,0.263,0.287,1.052,0.693,0.734,0.663,4752.0,50.0,1.0,29.725
77,23.292,29.908,102217.55,1.1978,2.57375,0.037,0.237,0.218,0.287,0.25,0.693,0.629,0.604,4806.0,50.0,1.0,29.725
78,23.26,29.908,102219.75,1.198,2.57363,-0.088,0.14,0.157,0.287,0.0,0.693,0.483,0.512,4860.0,50.0,1.0,29.747
79,23.292,29.9,102217.05,1.1978,2.57375,0.037,0.109,0.133,0.287,0.25,0.693,0.426,0.471,4915.0,50.0,1.0,29.735
80,23.281,29.9,102221.11,1.1979,2.57388,0.163,0.125,0.139,0.163,0.521,0.521,0.457,0.482,4969.0,50.0,1.0,29.725
81,23.271,29.908,102221.11,1.198,2.57388,0.163,0.136,0.144,0.163,0.521,0.521,0.477,0.49,5023.0,50.0,1.0,29.725
82,23.271,29.915,102219.34,1.198,2.57375,0.037,0.107,0.122,0.163,0.25,0.521,0.422,0.452,5078.0,50.0,1.0,29.725
83,23.271,29.915,102220.195,1.198,2.57413,0.412,0.198,0.18,0.287,0.83,0.693,0.575,0.549,5133.0,50.0,1.0,29.68
84,23.271,29.908,102218.4,1.1979,2.574,0.287,0.225,0.202,0.287,0.693,0.693,0.613,0.581,5187.0,50.0,1.0,29.714
85,23.292,29.908,102223.34,1.1979,2.57388,0.163,0.206,0.194,0.163,0.521,0.521,0.587,0.569,5241.0,50.0,1.0,29.702
86,23.281,29.908,102223.34,1.198,2.57363,-0.088,0.118,0.138,0.163,0.0,0.521,0.444,0.479,5296.0,50.0,1.0,29.702
87,23.281,29.9,102221.984,1.1979,2.57375,0.037,0.094,0.118,0.163,0.25,0.521,0.396,0.443,5350.0,50.0,1.0,29.702
88,23.281,29.931,102222.44,1.1979,2.57388,0.163,0.115,0.127,0.163,0.521,0.521,0.437,0.46,5404.0,50.0,1.0,29.703
89,23.292,29.892,102222.91,1.1979,2.574,0.287,0.166,0.159,0.163,0.693,0.521,0.527,0.515,5458.0,50.0,1.0,29.725
90,23.271,29.908,102222.91,1.198,2.57375,0.037,0.128,0.135,0.163,0.25,0.521,0.462,0.474,5514.0,50.0,1.0,29.725
91,23.303,29.908,102217.05,1.1978,2.57375,0.037,0.101,0.115,0.163,0.25,0.521,0.41,0.438,5568.0,50.0,1.0,29.725
92,23.281,29.892,102221.984,1.1979,2.57375,0.037,0.082,0.1,0.163,0.25,0.521,0.369,0.408,5622.0,50.0,1.0,29.758
93,23.292,29.915,102218.375,1.1979,2.57413,0.412,0.181,0.162,0.163,0.83,0.521,0.55,0.52,5677.0,50.0,1.0,29.681
94,23.292,29.908,102218.84,1.1979,2.57388,0.163,0.175,0.162,0.163,0.521,0.521,0.541,0.52,5731.0,50.0,1.0,29.725
95,23.303,29.9,102218.84,1.1978,2.57363,-0.088,0.096,0.112,0.163,0.0,0.521,0.401,0.433,5785.0,50.0,1.0,29.725
96,23.281,29.9,102218.4,1.1979,2.5735,-0.212,0.004,0.047,0.163,0.0,0.521,0.08,0.281,5839.0,50.0,1.0,29.725
97,23.271,29.892,102217.016,1.1979,2.57425,0.538,0.164,0.145,0.163,0.947,0.521,0.523,0.493,5894.0,50.0,1.0,29.736
98,23.281,29.915,102217.93,1.1979,2.57388,0.163,0.164,0.149,0.163,0.521,0.521,0.523,0.498,5949.0,50.0,1.0,29.68
99,23.292,29.9,102217.93,1.1978,2.57438,0.663,0.313,0.252,0.163,1.052,0.521,0.723,0.648,6003.0,50.0,1.0,29.68
100,23.292,29.9,102219.73,1.1979,2.57425,0.538,0.381,0.309,0.163,0.947,0.521,0.797,0.718,6057.0,50.0,1.0,29.681
101,23.281,29.9,102219.73,1.1979,2.57413,0.412,0.39,0.329,0.163,0.83,0.521,0.807,0.742,6112.0,50.0,1.0,29.703
102,23.292,29.9,102217.016,1.1978,2.57388,0.163,0.322,0.296,0.163,0.521,0.521,0.733,0.703,6166.0,50.0,1.0,29.714
103,23.281,29.9,102215.22,1.1979,2.57413,0.412,0.349,0.319,0.163,0.83,0.521,0.763,0.73,6220.0,50.0,1.0,29.714
104,23.281,29.908,102215.22,1.1979,2.57363,-0.088,0.218,0.238,0.163,0.0,0.521,0.603,0.63,6275.0,50.0,1.0,29.714
105,23.281,29.9,102221.984,1.1979,2.57375,0.037,0.164,0.198,0.163,0.25,0.521,0.523,0.575,6329.0,50.0,1.0,29.725
106,23.303,29.908,102221.08,1.1978,2.574,0.287,0.201,0.216,0.163,0.693,0.521,0.579,0.6,6384.0,50.0,1.0,29.681
107,23.26,29.908,102219.28,1.198,2.57413,0.412,0.264,0.255,0.287,0.83,0.693,0.664,0.653,6438.0,50.0,1.0,29.691
108,23.281,29.892,102215.22,1.1979,2.57388,0.163,0.234,0.237,0.163,0.521,0.521,0.625,0.629,6493.0,50.0,1.0,29.68
109,23.303,29.923,102215.22,1.1978,2.57363,-0.088,0.137,0.172,0.163,0.0,0.521,0.479,0.536,6547.0,50.0,1.0,29.68
110,23.271,29.908,102221.49,1.198,2.574,0.287,0.182,0.195,0.287,0.693,0.693,0.552,0.57,6601.0,50.0,1.0,29.747
111,23.292,29.885,102217.93,1.1979,2.57413,0.412,0.251,0.238,0.287,0.83,0.693,0.648,0.631,6656.0,50.0,1.0,29.735
112,23.292,29.908,102217.93,1.1978,2.57375,0.037,0.187,0.198,0.287,0.25,0.693,0.559,0.575,6710.0,50.0,1.0,29.669
113,23.281,29.9,102217.93,1.1979,2.57363,-0.088,0.105,0.141,0.287,0.0,0.693,0.418,0.485,6764.0,50.0,1.0,29.669
114,23.26,29.908,102216.08,1.198,2.57375,0.037,0.085,0.12,0.287,0.25,0.693,0.376,0.448,6819.0,50.0,1.0,29.681
115,23.292,29.908,102223.28,1.1979,2.574,0.287,0.145,0.154,0.287,0.693,0.693,0.493,0.507,6874.0,50.0,1.0,29.67
116,23.281,29.908,102217.016,1.1979,2.57375,0.037,0.113,0.13,0.287,0.25,0.693,0.434,0.467,6928.0,50.0,1.0,29.681
117,23.281,29.908,102218.78,1.1979,2.5735,-0.212,0.015,0.062,0.287,0.0,0.693,0.16,0.321,6982.0,50.0,1.0,29.658
118,23.271,29.9,102218.78,1.198,2.57425,0.538,0.172,0.157,0.287,0.947,0.693,0.536,0.512,7036.0,50.0,1.0,29.658
119,23.292,29.9,102218.78,1.1979,2.5735,-0.212,0.057,0.083,0.287,0.0,0.693,0.308,0.373,7091.0,50.0,1.0,29.67
120,23.281,29.9,102218.375,1.1979,2.574,0.287,0.126,0.124,0.287,0.693,0.693,0.459,0.455,7145.0,50.0,1.0,29.658
121,23.292,29.908,102217.484,1.1978,2.5735,-0.212,0.024,0.057,0.287,0.0,0.693,0.202,0.308,7199.0,50.0,1.0,29.714
122,23.281,29.908,102217.484,1.1979,2.574,0.287,0.103,0.103,0.287,0.693,0.693,0.415,0.414,7254.0,50.0,1.0,29.714
123,23.292,29.9,102215.664,1.1978,2.574,0.287,0.159,0.14,0.287,0.693,0.693,0.515,0.483,7308.0,50.0,1.0,29.703
124,23.303,29.9,102221.49,1.1978,2.574,0.287,0.197,0.169,0.287,0.693,0.693,0.574,0.532,7363.0,50.0,1.0,29.681
125,23.281,29.908,102218.375,1.1979,2.574,0.287,0.224,0.193,0.287,0.693,0.693,0.612,0.568,7417.0,50.0,1.0,29.726
126,23.292,29.9,102218.78,1.1979,2.57413,0.412,0.281,0.237,0.287,0.83,0.693,0.685,0.629,7472.0,50.0,1.0,29.691
127,23.271,29.908,102218.78,1.1979,2.57425,0.538,0.358,0.297,0.287,0.947,0.693,0.773,0.704,7526.0,50.0,1.0,29.691
128,23.292,29.892,102215.22,1.1978,2.57375,0.037,0.262,0.245,0.287,0.25,0.693,0.661,0.64,7580.0,50.0,1.0,29.691
129,23.281,29.9,102225.55,1.198,2.574,0.287,0.269,0.254,0.287,0.693,0.693,0.671,0.651,7634.0,50.0,1.0,29.703
130,23.281,29.908,102217.016,1.1979,2.57438,0.663,0.387,0.335,0.287,1.052,0.693,0.804,0.748,7689.0,50.0,1.0,29.681
131,23.281,29.9,102219.28,1.1979,2.5735,-0.212,0.207,0.226,0.287,0.0,0.693,0.588,0.614,7743.0,50.0,1.0,29.68
132,23.281,29.9,102219.28,1.1979,2.57363,-0.088,0.119,0.163,0.287,0.0,0.693,0.446,0.522,7798.0,50.0,1.0,29.68
133,23.292,29.892,102219.73,1.1979,2.57338,-0.337,-0.018,0.063,0.287,0.0,0.693,0.173,0.324,7853.0,50.0,1.0,29.691
134,23.271,29.892,102217.93,1.1979,2.57375,0.037,-0.001,0.058,0.287,0.25,0.693,0.048,0.311,7907.0,50.0,1.0,29.714
135,23.292,29.892,102220.64,1.1979,2.57363,-0.088,-0.027,0.029,0.287,0.0,0.693,0.213,0.219,7961.0,50.0,1.0,29.714
136,23.303,29.9,102220.64,1.1978,2.57375,0.037,-0.008,0.031,0.287,0.25,0.693,0.114,0.226,8015.0,50.0,1.0,29.714
137,23.271,29.9,102219.28,1.198,2.57388,0.163,0.043,0.057,0.287,0.521,0.693,0.269,0.308,8070.0,50.0,1.0,29.747
138,23.281,29.892,102223.28,1.198,2.57438,0.663,0.229,0.178,0.287,1.052,0.693,0.618,0.545,8124.0,50.0,1.0,29.67
139,23.281,29.892,102217.42,1.1979,2.574,0.287,0.247,0.2,0.287,0.693,0.693,0.642,0.578,8178.0,50.0,1.0,29.714
